"","country","lon","lat"
"1439","Japan",139.290562,35.582409
"1442","Japan",139.090582,35.440753
"1450","Japan",139.178073,35.482418
"1454","Japan",139.290564,35.449092
"1458","Japan",139.165586,35.140797
"1459","Japan",139.128074,35.674059
"1462","Japan",138.9281,35.424086
"1464","Japan",139.08423,36.0085
"1472","Japan",138.965596,35.424087
"1475","Japan",139.1044,35.98908
"1476","Japan",139.028093,35.315767
"1482","Japan",135.36,34.23
"1484","Japan",135.31,34.36
"1487","Japan",134.39,34.53
"1488","Japan",139.490549,35.449097
"1489","Japan",139.315562,35.440761
"1491","Japan",139.315562,35.440761
"1495","Japan",138.964936,36.834742
"1496","Japan",139.36875,35.354167
"1498","Japan",139.33125,35.3875
"1499","Japan",139.24375,35.304167
"1500","Japan",139.56329,36.00533
"1501","Japan",139.56329,36.00533
"1502","Japan",137.31778,34.8336
"1504","Japan",139.56329,36.00533
"1505","Japan",133.53125,33.5625
"1506","Japan",139.19375,35.404167
"1509","Japan",139.30625,35.304167
"1510","Japan",139.30625,35.379167
"1511","Japan",139.578042,35.390772
"1512","Japan",139.56329,36.00533
"1513","Japan",139.08423,36.0085
"1514","Japan",139.56329,36.00533
"1518","Japan",139.490549,35.45743
"1522","Japan",139.390555,35.482424
"1523","Japan",139.56554,35.582414
"1524","Japan",139.590539,35.549086
"1525","Japan",139.553039,35.624075
"1526","Japan",137.5,36.816667
"1527","Japan",139.515546,35.524088
"1529","Japan",139.40625,35.370833
"1530","Japan",139.41875,35.370833
"1531","Japan",139.56329,36.00533
"1532","Taiwan",121.342778,24.813889
"1533","Japan",139.615539,35.349111
"1534","Japan",139.653034,35.507426
"1535","Japan",139.40625,35.3375
"1536","Japan",133.06875,33.4875
"1537","Japan",139.26875,35.420833
"1538","Japan",139.654252,36.330377
"1539","Japan",139.665532,35.549087
"1540","Japan",139.215571,35.440758
"1541","Japan",139.28125,35.329167
"1544","Japan",139.28125,35.3375
"1545","Japan",140.007778,42.15
"1547","Japan",139.176389,36.481667
"1549","United States",-72.920823,41.305111
"1554","United States",-84.5,43.75
"1555","Japan",139.56329,36.00533
"1557","Japan",139.56329,36.00533
"1562","Japan",139.56329,36.00533
"1565","Japan",137.216667,36.433333
"1566","Japan",137.216667,36.433333
"1568","Japan",137.216667,36.433333
"1570","Japan",139.56329,36.00533
"1581","Japan",134.69717,34.84617
"1587","China",114.963104,29.326488
"1588","New Zealand",174.716667,-36.866667
"1590","Japan",138.7825,36.515
"1601","Japan",141.341111,43.070278
"1604","United States",-73.96444,40.66805
"1609","Japan",137.8,36.95
"1610","Japan",139.330556,36.430833
"1618","Japan",128.276111,26.715833
"1619","Japan",134.297,34.5103
"1620","Japan",140.31462,36.34395
"1622","Japan",140.84563,37.14052
"1623","Japan",140.84563,37.14052
"1624","Japan",138.448942,36.216431
"1625","United States",-86.809793,36.146276
"1627","United States",-86.809793,36.146276
"1631","Japan",138.98224,36.02926
"1634","Japan",138.98224,36.02926
"1635","Japan",134.054,35.339199
"1664","Japan",139.45,38.116667
"1665","Australia",149.1167,-35.2667
"1666","Japan",139.08423,36.0085
"1668","Japan",139.603039,35.282451
"1671","Japan",138.721944,36.561111
"1672","Japan",138.523889,36.508056
"1674","Taiwan",121.035833,24.070556
"1675","Taiwan",121.028333,24.075278
"1676","Taiwan",121.035833,24.070556
"1678","New Zealand",174.766667,-36.85
"1681","Japan",140.37804,36.47987
"1683","Japan",139.093333,36.588889
"1685","Japan",140.41,36.55083
"1691","Australia",149.1167,-35.2667
"1692","Australia",149.1167,-35.2667
"1693","Australia",149.1167,-35.2667
"1713","Japan",140.52885,36.53717
"1718","Taiwan",120.782222,23.7025
"1723","Japan",140.364,37.40598
"1733","Japan",140.1126,38.2408
"1738","Japan",134.204801,33.858224
"1742","Taiwan",120.882778,23.898056
"1743","Japan",139.08423,36.0085
"1744","Japan",139.578042,35.34911
"1745","Japan",137.8625,36.698056
"1751","Japan",135.84549,34.6846
"1753","Japan",139.115579,35.449086
"1755","Japan",138.85,35.466667
"1762","Japan",135.95116,34.49162
"1799","Japan",134.105502,33.907049
"1812","Japan",137.433333,36.566667
"1824","Japan",140.3601,38.2335
"1827","Japan",138.991389,36.432222
"1831","Japan",139.040593,35.215781
"1832","Japan",139.104167,35.231389
"1833","Japan",138.966111,36.837222
"1834","Japan",139.104167,35.231389
"1835","Japan",139.144092,36.650497
"1837","Japan",140.71274,36.71659
"1841","Japan",135.07,35.13
"1846","Taiwan",121.486389,24.178333
"1850","Japan",139.653035,35.224125
"1859","Japan",136.53,36.19
"1866","Japan",134.21,34.56
"1868","Japan",139.061667,36.750833
"1880","Japan",139.875344,39.933719
"1884","Japan",140.36012,36.77835
"1888","Japan",137.033333,36.766667
"1890","Japan",139.28775,35.66616
"1893","Japan",139.551667,35.65
"1907","Japan",135.79846,34.40693
"1911","Japan",134.44225,35.12116
"1912","Japan",140.36012,36.77835
"1920","Japan",139.3275,36.632778
"1980","Japan",134.053667,34.958889
"2008","Japan",139.660638,36.398424
"2011","Japan",139.26289,35.48443
"2013","Japan",139.1658,35.47108
"2015","Japan",139.26289,35.48443
"2032","China",114.412629,29.010101
"2035","Japan",139.093056,36.56
"2042","Japan",140.29192,36.29898
"2047","Japan",139.086944,36.676111
"2078","Japan",136.95,36.833333
"2079","China",115.998104,29.61015
"2082","Japan",134.68585,34.96824
"2083","Japan",134.68585,34.96824
"2085","Taiwan",121.006667,24.180556
"2103","China",112.948819,25.39996
"2104","China",103.267858,23.714286
"2106","United States",-76.9078,39.0347
"2107","United States",-76.9078,39.0347
"2108","United States",-76.9078,39.0347
"2110","China",120.415961,36.107933
"2111","China",120.415961,36.107933
"2112","China",120.415961,36.107933
"2116","Japan",140.2314,38.704
"2121","Japan",139.54282,39.18668
"2122","Taiwan",121.123889,24.561389
"2123","Taiwan",120.868611,23.343333
"2125","China",114.316006,30.553863
"2126","China",114.316006,30.553863
"2127","China",114.316006,30.553863
"2130","Japan",138.790556,36.415833
"2131","Taiwan",121.445556,23.390833
"2132","Taiwan",121.445556,23.390833
"2134","China",106.951604,34.426735
"2135","China",107.249372,33.976206
"2138","China",114.963104,29.326488
"2139","China",114.963104,29.326488
"2155","Taiwan",120.882778,23.592778
"2157","Taiwan",121.302222,24.654444
"2161","China",113.184435,24.813781
"2163","China",113.184435,24.813781
"2164","China",113.184435,24.813781
"2167","Taiwan",121.0125,24.2025
"2168","Taiwan",121.016667,24.153889
"2169","Japan",139.9505,38.1055
"2172","China",118.797741,32.055645
"2173","China",118.797741,32.055645
"2174","China",120.415961,36.107933
"2175","China",118.797741,32.055645
"2177","China",109.882143,33.532005
"2181","Taiwan",120.458056,23.485556
"2183","Taiwan",121.65,24.411667
"2184","Japan",140.40862,38.38559
"2186","Taiwan",120.745278,22.408889
"2190","Taiwan",120.720833,22.315278
"2195","Taiwan",121.114444,24.004444
"2196","Taiwan",121.114444,24.004444
"2203","China",119.418318,32.059064
"2207","Japan",137.55,36.85
"2209","Taiwan",121.016667,24.153889
"2211","Taiwan",121.016667,24.153889
"2217","Japan",141.15294,39.70234
"2219","Japan",141.15294,39.70234
"2220","Japan",141.15294,39.70234
"2230","Japan",139.291667,36.553056
"2234","Japan",135.79846,34.40693
"2235","Taiwan",120.870833,24.270556
"2247","China",118.873143,33.294225
"2248","China",118.873143,33.294225
"2252","Netherlands",5.888885,50.920978
"2256","Taiwan",121.252778,24.134167
"2261","Australia",151.216667,-33.866667
"2262","Australia",151.216667,-33.866667
"2268","Japan",139.65,35.433333
"2269","Japan",139.65,35.433333
"2274","Taiwan",121.162261,22.867678
"2275","Taiwan",120.782745,24.011285
"2276","Taiwan",120.93946,24.50894
"2278","Taiwan",121.119339,24.263042
"2280","Taiwan",120.748062,22.153914
"2282","Taiwan",121.217301,24.70761
"2283","Taiwan",120.939818,24.5028
"2284","Taiwan",121.133885,24.252556
"2285","South Korea",127.195,36.076
"2287","South Korea",127.389158,36.364964
"2288","South Korea",127.389297,36.365864
"2290","Taiwan",121.133333,24.016667
"2292","Taiwan",121.012222,24.193611
"2296","Taiwan",121.028889,22.875833
"2297","Taiwan",121.486389,24.178611
"2301","Taiwan",121.123889,23.1375
"2302","Taiwan",121.218922,24.702281
"2303","Taiwan",121.156065,22.877257
"2304","South Korea",127.174,36.203
"2305","Taiwan",121.5,24.166667
"2309","Taiwan",121.433333,24.216667
"2310","Taiwan",120.792778,22.478056
"2312","Taiwan",121.028889,22.875833
"2319","Taiwan",121.222871,24.694059
"2322","South Korea",127.196,36.071
"2324","Taiwan",121.256944,24.236944
"2327","Japan",139.272852,35.646756
"2329","Taiwan",121.486389,24.178611
"2331","Taiwan",121.042784,24.440416
"2334","Japan",139.272852,35.646756
"2336","South Korea",127.134,36.211
"2337","South Korea",127.196,36.071
"2338","South Korea",127.385397,36.367275
"2340","Taiwan",121.123889,23.1375
"2343","Taiwan",120.681389,23.900556
"2344","Taiwan",120.681389,23.900556
"2352","Taiwan",121.486389,24.178611
"2353","Taiwan",120.946667,24.170833
"2354","Taiwan",121.5,25.033889
"2355","Taiwan",121.486389,24.178611
"2356","United Kingdom",-2.61298,51.44988
"2358","South Korea",127.137,36.21
"2359","South Korea",127.196,36.076
"2360","South Korea",127.113,36.366
"2366","Taiwan",121.486389,24.178611
"2369","Taiwan",121.177876,22.869377
"2370","Taiwan",121.463728,24.201706
"2371","Taiwan",120.785322,24.016074
"2373","Taiwan",121.5,25.033889
"2375","South Korea",127.185,36.073
"2376","South Korea",127.184,36.063
"2377","South Korea",127.184,36.064
"2378","South Korea",127.196,36.071
"2379","South Korea",127.114,36.367
"2380","South Korea",127.389119,36.364922
"2381","South Korea",127.138,36.22
