,country,lon,lat
2184,Japan,35.26,35.26
2185,Japan,138.542404,35.91509
2190,Japan,34.51,34.51
2192,Japan,34.46,34.46
2193,Japan,139.061667,36.750833
2194,Japan,35.24,35.24
2196,Japan,34.51,34.51
2198,Japan,138.990593,35.440752
2201,Japan,35.23,35.23
2203,Japan,34.51,34.51
2204,Japan,142.383333,43.366667
2205,Japan,139.015278,36.957778
2206,Japan,34.47,34.47
2208,Japan,35.27,35.27
2209,Japan,139.065591,35.174119
2210,Japan,139.068333,36.932778
2213,Japan,34.53,34.53
2215,Japan,35.23,35.23
2218,Japan,35.12,35.12
2219,Japan,139.375833,36.537222
2225,China,115.998104,29.61015
2226,Japan,135.8013,35.0289
2229,Japan,133.096134,33.126988
2231,Japan,34.53,34.53
2234,Japan,34.53,34.53
2250,Japan,34.5,34.5
2299,United States,-73.99111,40.65222
2303,Japan,34.5,34.5
2323,Japan,34.47,34.47
2326,Japan,34.39,34.39
2329,Japan,140.109244,35.403281
2330,Japan,140.04675,35.453269
2331,Japan,140.63547,39.50046
2335,Japan,140.209239,35.328289
2337,Japan,139.340558,35.540748
2338,Japan,139.340558,35.540748
2340,Japan,140.209239,35.328289
2341,Japan,34.45,34.45
2343,Japan,140.5428,36.56289
2344,Japan,34.39,34.39
2346,Japan,139.340558,35.540748
2347,Japan,140.36012,36.77835
2348,Japan,140.146744,35.319956
2351,Japan,139.055595,36.767252
2352,Japan,140.73969,36.80775
2354,Japan,140.121744,35.386614
2356,Japan,140.096744,35.519928
2359,Japan,140.121742,35.528261
2366,Japan,135.8013,35.0289
2367,United States,-91.0949,30.356
2368,Japan,34.51,34.51
2379,Japan,34.43,34.43
2389,Japan,140.171742,35.328289
2393,Japan,140.33194,39.64494
2394,Japan,139.028093,35.315767
2403,Japan,139.128084,35.257447
2405,Japan,35.11,35.11
2406,Japan,140.19257,36.24783
2408,Japan,140.52885,36.53717
2412,Japan,34.19,34.19
2413,Japan,140.08775,36.33259
2418,Japan,140.09621,36.20798
2423,China,110.871148,30.222233
2424,China,110.871148,30.222233
2425,China,114.381419,30.561162
2427,Japan,35.12,35.12
2428,Spain,-2.156,43.255001
2429,Japan,34.59,34.59
2430,Japan,34.59,34.59
2431,Japan,34.49,34.49
2432,Japan,34.49,34.49
2436,Japan,35.24,35.24
2454,Japan,137.6,36.9
2460,Japan,35.24,35.24
2465,Japan,35.11,35.11
2466,Spain,-2.156,43.255001
2471,Japan,35.3,35.3
2477,Japan,140.11543,39.68961
2482,Japan,34.39,34.39
2487,Japan,140.33194,39.64494
2488,Japan,140.09322,36.27732
2489,Japan,139.093056,36.791944
2491,Japan,132.86875,33.4625
2503,Japan,34.51,34.51
2504,Japan,34.51,34.51
2511,Japan,133.817667,35.248556
2514,Japan,140.52885,36.53717
2518,Japan,139.3475,36.503056
2520,Japan,35.55,35.55
2525,Japan,34.48,34.48
2529,China,119.45,30.333333
2530,Japan,140.36012,36.77835
2532,Japan,140.36012,36.77835
2535,Japan,135.82219,34.68138
2536,Spain,-8.666,42.421
2574,Japan,37.1,37.1
2622,Japan,133.840833,35.188889
2628,Japan,133.840833,35.188889
2632,Japan,35.32,35.32
2640,Japan,139.069722,36.781111
2642,Japan,133.20625,33.529167
2648,Japan,34.3,34.3
2652,Japan,140.36012,36.77835
2653,Japan,140.85748,38.26021
2654,Japan,140.85748,38.26021
2656,Japan,134.05,34.333333
2657,Japan,34.46,34.46
2658,Japan,34.46,34.46
2660,Germany,11.46,48.87
2661,Germany,11.54,48.52
2662,Germany,11.37,48.77
2663,Germany,10.96,48.87
2664,Germany,11.29,48.82
2665,Germany,11.46,48.87
2666,Germany,11.29,48.87
2667,Germany,11.62,48.57
2668,Germany,11.21,48.87
2669,Germany,11.46,48.72
2670,Germany,11.54,48.72
2671,Germany,11.54,48.77
2672,Germany,10.96,48.87
2673,Germany,11.37,48.62
2674,Germany,11.46,48.82
2675,Germany,11.46,48.77
2676,Germany,11.54,48.72
2677,Germany,11.37,48.72
2678,Germany,11.62,48.52
2679,Germany,11.62,48.77
2680,Germany,11.46,48.72
2681,Germany,11.62,48.77
2682,Germany,11.46,48.77
2683,Germany,11.37,48.82
2684,Germany,11.46,48.82
2685,Germany,11.37,48.77
2687,Hungary,19.091667,47.491667
2690,Japan,35,35
2705,Japan,140.60443,39.6386
2711,Japan,35.28,35.28
2717,Japan,140.36385,36.76401
2719,Japan,133.03125,33.479167
2733,Japan,139.193333,36.561944
2740,Japan,133.03125,33.479167
2744,Japan,133.928611,35.293333
2745,Japan,139.073611,36.779444
2749,Japan,139.003093,35.407422
2751,Japan,138.915603,35.399088
2752,Japan,35,35
2753,Japan,136.6,36.55
2761,Japan,134.405278,35.184444
2763,Canada,-123,49
2765,Japan,134.405278,35.184444
2772,Spain,-8.3,42.68
2774,Spain,-8.77,42.5
2786,Japan,133.989722,35.221111
2788,Japan,135.82219,34.68138
2791,Japan,135.82219,34.68138
2792,China,109.484961,29.990847
2795,Japan,139.08423,36.0085
2799,Japan,139.578043,35.324113
2808,Japan,139.09544,36.20924
2809,Japan,34.43,34.43
2816,Japan,34.42,34.42
2817,Japan,139.046199,35.324597
2820,Japan,140.69554,39.67985
2827,Japan,138.3302,36.0334
2831,Japan,134.133722,35.247222
2838,Japan,135.79846,34.40693
2839,Japan,133.477778,35.086944
2845,Japan,140.16,40.34785
2846,Japan,139.08423,36.0085
2848,Japan,139.08423,36.0085
2851,Japan,140.24724,40.22152
2857,Japan,134.03125,33.6875
2865,Japan,139.303063,35.499088
2867,Japan,139.08423,36.0085
2868,Japan,138.4,35.866667
2871,Japan,138.4,35.866667
2879,Japan,139.08423,36.0085
2881,Japan,140.29631,39.17816
2883,Japan,139.028366,36.691848
2886,Japan,139.365557,35.499089
2891,Japan,139.001896,36.861491
2906,Japan,140.36012,36.77835
2909,Japan,139.128074,35.665726
2910,Australia,149.1167,-35.25
2911,Japan,140.36012,36.77835
2914,Japan,139.601944,36.354167
2915,Japan,140.36012,36.77835
2918,Japan,140.36012,36.77835
2919,Japan,140.36012,36.77835
2922,Japan,139.078085,35.332433
2926,Australia,149.05,-35.3667
2927,Japan,139.153073,35.590737
2929,Japan,139.56329,36.00533
2932,Japan,139.17807,35.590738
2935,Japan,139.00264,36.02119
2937,Japan,139.00264,36.02119
2938,Japan,139.00264,36.02119
2939,Japan,137.868889,35.253611
2941,Japan,139.228068,35.532414
2942,Japan,133.60725,34.978472
2943,Japan,139.478049,35.474093
2945,Japan,139.093333,36.588889
2947,Japan,139.265565,35.565744
2949,Japan,139.278063,35.574077
2950,Japan,139.053092,35.265776
2951,Japan,139.053092,35.265776
2955,Japan,139.56329,36.00533
2956,Japan,139.923415,35.824889
2957,Japan,139.08423,36.0085
2958,Japan,139.478045,35.607407
2963,Japan,38.26,38.26
2964,Japan,139.453052,35.415767
2965,Japan,139.00264,36.02119
2971,Japan,38.28,38.28
2974,Japan,38.35,38.35
2976,Japan,139.00264,36.02119
2978,Japan,139.390552,35.582406
2981,Japan,139.390552,35.582406
2988,Japan,139.070833,36.781111
2990,Japan,133.86875,33.7375
2994,Japan,140.36012,36.77835
2997,Japan,134.157778,35.153333
2999,Japan,139.56329,36.00533
3000,Japan,140.36012,36.77835
3008,Japan,138.98224,36.02926
3011,Japan,140.36012,36.77835
3013,Japan,139.290564,35.449092
3019,Japan,140.36012,36.77835
3021,Japan,140.77678,36.85362
3023,Japan,139.08423,36.0085
3025,Japan,138.98224,36.02926
3028,Japan,133.99375,33.804167
3029,Japan,139.1044,35.98908
3030,Japan,139.090591,35.174121
3031,Canada,-123.233333,49.25
3035,Japan,139.00264,36.02119
3039,Japan,134.03125,33.770833
3040,Japan,139.56329,36.00533
3044,Japan,133.99375,33.545833
3045,Japan,139.0919,36.08048
3046,Japan,133.383889,35.071389
3051,Japan,134.01875,33.6875
3055,Japan,139.278063,35.582409
3056,Canada,-123.1,49.233333
3066,Japan,139.528047,35.357443
3069,Japan,139.0919,36.08048
3070,Japan,139.628038,35.440766
3071,Japan,138.915603,35.399088
3072,Japan,140.69048,36.73775
3073,Japan,140.69048,36.73775
3074,Japan,139.56329,36.00533
3075,Japan,138.915603,35.399088
3078,Japan,139.665532,35.549087
3081,Japan,140.69048,36.73775
3085,Japan,139.56329,36.00533
3087,Japan,139.578042,35.34911
3088,Japan,140.69048,36.73775
3089,Japan,139.528046,35.390772
3090,Japan,139.56329,36.00533
3095,Japan,35.14,35.14
3097,Japan,139.578042,35.482428
3100,Japan,139.140588,35.15746
3101,Japan,138.940599,35.399088
3102,Japan,139.087778,36.785556
3103,Japan,139.590536,35.60741
3104,Japan,133.515083,35.172611
3105,Japan,140.7077,36.72992
3106,Japan,133.485556,35.1575
3107,Japan,139.653031,35.582414
3108,Japan,140.7077,36.72992
3109,Japan,139.08423,36.0085
3110,Japan,140.52885,36.53717
3111,Japan,139.065584,35.382425
3112,Japan,140.7133,36.71266
3113,Japan,139.59054,35.515757
3114,Japan,138.971944,36.781389
3115,Japan,139.08423,36.0085
3116,Japan,139.33031,36.02198
3117,Japan,139.065584,35.382425
3120,Japan,140.34956,40.14473
3121,Japan,139.040593,35.215781
3124,Japan,139.56329,36.00533
3126,Japan,139.665533,35.52409
3127,Japan,139.040593,35.215781
3129,Japan,139.040593,35.215781
3130,Japan,139.503048,35.474094
3131,Japan,140.69048,36.73775
3132,Japan,140.69048,36.73775
3136,Japan,139.040593,35.215781
3137,Japan,139.365556,35.524084
3138,Japan,139.565543,35.415768
3143,Japan,139.165574,35.499083
3144,Japan,139.0919,36.08048
3145,Japan,139.3029,36.07414
3146,Japan,139.515544,35.565749
3148,Japan,140.36012,36.77835
3150,Japan,139.090594,35.140791
3152,Japan,138.416667,35.933333
3153,Japan,139.115579,35.457419
3155,Japan,139.128078,35.465752
3156,Japan,139.128078,35.465752
3157,Japan,139.140576,35.515747
3158,Japan,139.503047,35.507422
3159,Japan,139.1044,35.98908
3160,Japan,139.115579,35.457419
3163,South Korea,126.533333,35.625
3164,Japan,139.178073,35.490751
3165,Japan,138.4636,36.05
3166,Japan,139.340557,35.582409
3169,Japan,139.165574,35.474085
3171,Japan,139.015598,35.240778
3172,North Korea,126.533333,35.625
3173,Japan,139.140574,35.599069
3175,Japan,138.4636,36.05
3176,Japan,138.990599,35.240777
3178,Japan,139.140573,35.615734
3179,Japan,139.140574,35.599069
3180,Japan,139.003093,35.39909
3183,Japan,139.490548,35.499089
3185,Japan,139.065595,35.149123
3188,Japan,139.590541,35.390772
3189,Japan,34.16,34.16
3192,Japan,139.115591,35.149125
3198,Japan,139.053092,35.232447
3199,Japan,139.315562,35.432428
3202,Japan,137.183333,36.7
3204,Japan,139.590541,35.357442
3206,Japan,139.278065,35.474089
3207,Japan,139.140581,35.282444
3210,Japan,139.315562,35.432428
3213,Japan,133.08125,33.604167
3215,Japan,139.1044,35.98908
3217,Japan,139.00264,36.02119
3218,Japan,139.08423,36.0085
3219,Japan,139.00264,36.02119
3220,Japan,139.265563,35.599072
3222,Japan,133.06875,33.570833
3226,Japan,139.015595,35.315766
3227,Japan,139.1044,35.98908
3228,Japan,139.015595,35.315766
3231,Japan,139.003097,35.290769
3232,Japan,139.240568,35.540746
3233,Japan,139.015595,35.315766
3239,Japan,140.67,39.65
3240,Japan,139.265566,35.465757
3242,Japan,139.08423,36.0085
3243,Japan,139.265566,35.465757
3249,Japan,141.33707,43.05332
3250,Japan,133.05625,33.570833
3254,Japan,138.926389,36.826944
3255,Japan,133.05625,33.570833
3259,Japan,139.00264,36.02119
3260,Japan,139.140573,35.64073
3261,Japan,139.090581,35.499081
3263,Japan,139.04059,35.332432
3267,Japan,139.165571,35.649063
3268,Japan,139.090581,35.499081
3269,Japan,139.090581,35.499081
3271,Japan,35.01,35.01
3273,Japan,133.419722,34.987778
3274,Japan,139.278064,35.50742
3276,Japan,139.165574,35.474085
3277,Japan,139.278064,35.50742
3278,Japan,138.990594,35.415755
3279,Japan,139.053086,35.474083
3280,Japan,35.07,35.07
3282,Japan,139.590541,35.357442
3284,Japan,139.053086,35.474083
3285,Japan,139.053086,35.474083
3286,Japan,139.053086,35.474083
3287,Japan,139.083328,35.349998
3288,Japan,139.053086,35.474083
3289,Japan,35.01,35.01
3290,Japan,139.665535,35.415769
3291,Japan,34.52,34.52
3292,Japan,139.665535,35.415769
3293,Japan,139.665535,35.415769
3295,Japan,139.665535,35.415769
3296,Japan,36.17,36.17
3298,Japan,139.233337,35.366665
3299,Japan,36.17,36.17
3300,China,120.172973,30.273977
3302,Japan,139.490549,35.432433
3303,Japan,139.0919,36.08048
3304,Japan,139.47805,35.449097
3309,Japan,138.927778,36.808889
3310,Japan,139.56329,36.00533
3312,Japan,139.040594,35.249112
3317,Japan,139.615539,35.324115
3319,Japan,139.065591,35.24078
3321,Japan,133.681417,35.11525
3323,Japan,139.065591,35.24078
3328,Japan,139.290563,35.532417
3332,Japan,139.103087,35.249114
3336,Japan,139.090582,35.490749
3337,Japan,139.153074,35.549077
3340,Japan,133.681417,35.11525
3341,Japan,138.965597,35.399089
3342,Japan,139.103087,35.240782
3348,Japan,138.940599,35.399088
3350,Japan,138.965597,35.399089
3352,Japan,139.128077,35.549077
3355,Japan,139.1044,35.98908
3356,Japan,139.103087,35.249114
3359,Japan,138.9906,35.224112
3361,Japan,140.17484,39.12112
3362,Japan,138.9906,35.224112
3364,Japan,139.13625,37.347194
3365,Japan,138.978101,35.215779
3366,Japan,139.08423,36.0085
3367,Japan,140.69048,36.73775
3368,Japan,139.028095,35.224114
3373,Japan,138.978101,35.215779
3374,Japan,139.065589,35.215782
3375,Japan,138.9906,35.224112
3376,Japan,140.69048,36.73775
3377,Japan,139.003097,35.290769
3380,Japan,138.9906,35.224112
3382,Japan,139.065589,35.215782
3384,Japan,139.028095,35.224114
3385,Japan,138.978099,35.265773
3386,Japan,139.003097,35.282437
3387,Japan,139.457,35.64669
3388,Japan,139.457,35.64669
3389,Japan,138.978099,35.265773
3390,Japan,139.003097,35.282437
3391,Japan,139.540546,35.332446
3392,Japan,138.978099,35.265773
3394,Japan,139.003099,35.232445
3397,Japan,140.36012,36.77835
3398,Japan,138.990601,35.207447
3399,Japan,139.1044,35.98908
3401,Japan,139.128088,35.199121
3404,Japan,139.190572,35.482419
3406,Japan,139.053089,35.3241
3408,Japan,139.190572,35.482419
3410,Japan,139.0919,36.08048
3412,Japan,140.36012,36.77835
3413,Japan,139.053089,35.3241
3414,Japan,139.190572,35.482419
3416,France,7.53184,48.43874
3419,Japan,139.190572,35.482419
3422,Japan,143.158611,42.874722
3423,Japan,139.20307,35.515749
3432,Japan,139.20307,35.515749
3437,Japan,139.403055,35.474092
3441,Japan,140.4308,38.4443
3444,Japan,139.5,35.75
3445,Japan,139.578043,35.315781
3446,Japan,139.578043,35.315781
3448,United States,-73.96388,40.66805
3451,Japan,139.457,35.64669
3454,Japan,139.457,35.64669
3462,Japan,139.065584,35.415754
3463,Australia,149.1333,-35.25
3464,Japan,139.28473,36.04301
3470,Japan,139.053096,35.157455
3471,Japan,139.040587,35.390756
3475,Japan,139.415553,35.490757
3476,Japan,139.20625,35.3625
3479,Japan,34.53,34.53
3482,Japan,139.028089,35.482415
3483,Japan,139.303063,35.457425
3485,Japan,139.20494,36.02338
3486,Japan,34.53,34.53
3489,Japan,139.165571,35.590737
3493,Japan,139.053086,35.474083
3497,Japan,139.140578,35.407426
3499,Japan,138.978095,35.465749
3502,Japan,139.228067,35.624068
3505,Japan,139.153072,35.615734
3506,Japan,138.978101,35.215779
3508,Japan,139.165571,35.649063
3509,Japan,139.0027,37.1334
3510,Japan,138.965596,35.43242
3513,Japan,139.028088,35.432418
3514,Japan,139.522,37.431
3516,Japan,139.103081,35.482416
3517,Japan,139.028088,35.432418
3520,Japan,139.078083,35.390758
3521,Japan,139.522,37.431
3522,Japan,139.090581,35.515746
3524,Japan,139.090583,35.465752
3532,Japan,139.065585,35.490748
3533,Japan,139.528044,35.565749
3536,Japan,139.065585,35.465751
3537,Japan,139.140577,35.440755
3538,Japan,139.26166,36.0569
3539,Japan,139.140577,35.440755
3540,Japan,139.215568,35.649065
3541,Japan,139.26166,36.0569
3542,Japan,139.165574,35.474085
3543,Japan,139.26166,36.0569
3545,Japan,138.9281,35.424086
3546,Japan,139.215568,35.6324
3547,Japan,139.08423,36.0085
3549,Japan,140.63547,39.50046
3550,Japan,139.115579,35.449086
3551,Japan,139.08423,36.0085
3552,Japan,139.240569,35.440759
3555,Japan,139.1044,35.98908
3558,Japan,145,44.05
3560,Japan,145.083333,43.066667
3562,Australia,145.183333,-37.83333304
3564,Japan,139.1044,35.98908
3565,Japan,145,44.05
3566,Japan,138.963806,37.316611
3567,Australia,145.183333,-37.83333304
3568,Japan,137.31778,34.8336
3569,Japan,142.4,43.233333
3570,Japan,139.028093,35.315767
3571,Japan,138.965596,35.424087
3572,Japan,141.65,42.633333
3574,Japan,139.08423,36.0085
3576,Japan,140.65,42
3579,Japan,141.65,42.633333
3584,Japan,139.053091,35.28244
3585,France,7.33745,47.72503
3587,United States,-73.55,41.13472
3588,United States,-73.55,41.13472
3590,Japan,34.53,34.53
3592,Japan,139.56329,36.00533
3596,Japan,139.365556,35.532416
3597,Japan,139.89622,36.82483
3599,Japan,139.20494,36.02338
3603,Japan,139.56329,36.00533
3604,Japan,139.08423,36.0085
3605,Japan,139.60304,35.407438
3608,Japan,139.23267,36.02811
3609,Japan,34.53,34.53
3610,Japan,139.56329,36.00533
3611,Japan,139.16875,35.395833
3612,Japan,139.56329,36.00533
3615,Japan,139.08423,36.0085
3620,Japan,138.964936,36.834742
3623,Japan,138.846944,36.673611
3625,Japan,139.25625,35.295833
3628,Japan,139.24375,35.429167
3629,Japan,139.24375,35.370833
3636,Japan,138.930556,36.833333
3637,Japan,139.56329,36.00533
3638,Japan,137.31778,34.8336
3639,Japan,138.765278,36.041389
3641,Japan,139.56329,36.00533
3642,Japan,139.590541,35.45743
3643,Japan,139.23267,36.02811
3645,Japan,139.56329,36.00533
3646,Japan,139.56329,36.00533
3647,Japan,139.23267,36.02811
3648,Japan,140.0717,41.4801
3649,Japan,139.24375,35.429167
3650,Japan,139.23267,36.02811
3652,Japan,139.23267,36.02811
3655,Japan,139.20494,36.02338
3657,Japan,139.23267,36.02811
3658,Japan,139.20494,36.02338
3659,Japan,139.19375,35.404167
3661,Japan,139.28125,35.404167
3662,Japan,139.20494,36.02338
3666,Japan,139.33125,35.420833
3667,Japan,139.20494,36.02338
3668,Japan,140.7077,36.72992
3670,Japan,139.415553,35.490757
3672,Japan,139.578042,35.390772
3673,Japan,140.37746,37.02807
3674,Japan,139.56329,36.00533
3675,Japan,139.56329,36.00533
3676,Japan,139.56329,36.00533
3677,Japan,139.08423,36.0085
3678,Japan,139.253066,35.524083
3679,Japan,139.56329,36.00533
3680,Japan,139.56329,36.00533
3682,United States,-73.55,41.13472
3684,Japan,140.37746,37.02807
3685,Japan,140.37746,37.02807
3686,Japan,133.60625,33.704167
3687,Japan,139.31875,35.3125
3689,Japan,138.856111,36.667778
3690,Japan,140.52885,36.53717
3691,Japan,139.56329,36.00533
3692,Japan,139.56329,36.00533
3695,Japan,139.56329,36.00533
3696,Japan,139.165573,35.540744
3697,Japan,139.77882,37.20166
3698,Japan,139.56329,36.00533
3699,Japan,139.56329,36.00533
3700,Japan,139.56329,36.00533
3701,Japan,139.56329,36.00533
3702,Japan,139.56329,36.00533
3703,Japan,139.215569,35.507417
3704,Japan,139.56329,36.00533
3705,Japan,139.56329,36.00533
3706,Japan,139.165573,35.540744
3707,Japan,139.56329,36.00533
3714,Japan,133.75625,33.754167
3723,Japan,139.56329,36.00533
3724,United Kingdom,-2.54356,52.26391
3725,Japan,139.56329,36.00533
3726,Japan,139.56329,36.00533
3727,Japan,139.56329,36.00533
3728,Japan,139.56329,36.00533
3729,Japan,139.3334,35.62777
3730,Japan,139.56329,36.00533
3731,Japan,139,36.400002
3732,New Zealand,174.766667,-36.85
3735,Japan,139.25625,35.3375
3738,Japan,139.565544,35.324113
3739,Japan,139.56329,36.00533
3740,Japan,139.60304,35.440766
3742,Japan,139.43125,35.345833
3743,Japan,139.43125,35.345833
3745,Japan,137.183333,36.7
3747,Japan,139.56329,36.00533
3748,Japan,139.56329,36.00533
3749,Japan,137.183333,36.7
3751,Japan,139.30625,35.320833
3755,Japan,139.21557,35.457423
3756,Japan,139.30625,35.320833
3757,Japan,139.30625,35.320833
3758,Japan,139.30625,35.320833
3762,Japan,139.50625,35.345833
3764,Japan,139.56329,36.00533
3765,Japan,140.47108,39.99372
3766,Japan,133.841775,34.049055
3767,Japan,139.065584,35.507412
3772,Japan,139.56329,36.00533
3776,Japan,139.43125,35.379167
3781,United States,-72.9247,41.3114
3784,Japan,139.290562,35.574077
3786,United States,-72.9247,41.3114
3787,United States,-73.55,41.13472
3788,Japan,139.065591,35.174119
3789,Japan,139.56329,36.00533
3790,Japan,139.56329,36.00533
3791,Japan,139.56329,36.00533
3793,Japan,139.56329,36.00533
3794,China,115.989221,29.671778
3795,China,115.989221,29.671778
3796,China,114.381419,30.561162
3797,China,115.989221,29.671778
3798,China,115.989221,29.671778
3799,China,114.381419,30.561162
3803,Japan,34.13,34.13
3813,Japan,133.531226,33.561614
3814,Japan,140.854167,42.601111
3823,Japan,140.47108,39.99372
3827,Japan,134.11875,33.495833
3828,Japan,138.967222,36.978333
3829,Japan,140.21487,39.80225
3832,United States,-72.9247,41.3114
3833,Japan,140.44765,36.3988
3836,United States,-73.96388,40.66805
3843,Japan,139.56329,36.00533
3850,Japan,133.88125,33.779167
3854,Japan,140.105,36.22583
3860,Japan,139.70848,35.73403
3870,Japan,139.08423,36.0085
3873,Japan,138.950833,36.840833
3875,Japan,139.56329,36.00533
3878,Japan,34.55,34.55
3884,Japan,140.01413,36.00192
3888,Japan,134.020983,33.855056
3891,Japan,35.06,35.06
3892,Sweden,13.137228,56.725005
3894,Japan,134.020983,33.855056
3897,Japan,134.020983,33.855056
3904,Japan,35.13,35.13
3910,Japan,139.195833,36.9175
3911,Japan,141.02242,38.31862
3912,Japan,140.46529,39.15375
3915,Japan,140.46529,39.15375
3920,Japan,139.105,36.969444
3926,Japan,139.105556,37.043889
3927,Japan,140.58919,39.2939
3928,Japan,140.58919,39.2939
3938,Japan,140.01413,36.00192
3940,Japan,35.07,35.07
3946,Japan,138.5547,36.1212
3951,Japan,140.36012,36.77835
3955,Japan,140.38199,40.20682
3956,Japan,140.24931,36.38967
3960,United States,-71.11666,42.53333
3961,Japan,139.022778,36.705556
3962,United States,-77.615558,43.154783
3963,Japan,139.08423,36.0085
3971,Japan,139.134167,36.987778
3976,Japan,132.84375,33.454167
3977,United States,-73.8775,40.86361
3978,Japan,133.65625,33.845833
3981,Japan,140.37804,36.47987
3983,Australia,149.1,-35.2667
3985,Japan,134.297,34.5103
3986,Japan,134.297,34.5103
3989,Japan,134.023723,33.690277
3991,Japan,140.28654,36.1961
3994,Japan,35.48,35.48
3996,Japan,133.934407,33.883189
3998,Japan,143.158611,42.874722
4002,Japan,143.220922,42.245377
4003,Japan,134.427581,33.858533
4005,Japan,138.30643,36.27703
4008,Japan,138.47,36.589167
4009,Japan,138.30643,36.27703
4010,Japan,140.36012,36.77835
4013,Japan,35.32,35.32
4024,Japan,134.30143,33.82798
4027,Japan,35.12,35.12
4029,Japan,35.12,35.12
4036,Japan,138.98224,36.02926
4041,Japan,139.00264,36.02119
4047,United States,-118.117631,34.195867
4055,Japan,134.320451,34.067281
4058,Japan,144.066667,42.95
4060,Japan,139.067901,35.2412
4067,Japan,139.048843,35.257308
4069,Japan,139.048843,35.257308
4070,United States,-117.730556,34.108333
4071,Japan,139.292952,35.581323
4072,United States,-73.02,41.3567
4081,Japan,134.102973,34.082194
4086,Australia,145.183333,-37.83333304
4090,Japan,134.108446,33.727963
4091,Japan,134.108446,33.727963
4092,Japan,139.08423,36.0085
4094,Japan,134.108446,33.727963
4095,Canada,-128.183333,50.683333
4096,Japan,134.108446,33.727963
4097,Japan,134.108446,33.727963
4098,Canada,-128.183333,50.683333
4100,Japan,138.492231,36.938062
4104,United States,-96.18166,38.4039
4108,Japan,139.08423,36.0085
4109,Japan,139.08423,36.0085
4110,Japan,139.08423,36.0085
4111,Japan,139.32079,35.94208
4114,Japan,139.01875,35.429167
4119,Japan,139.06875,35.454167
4123,Japan,139.01875,35.379167
4124,Japan,139.01875,35.379167
4125,Japan,139.01875,35.379167
4127,Japan,139.01875,35.429167
4130,Japan,139.01875,35.379167
4132,Japan,139.01875,35.429167
4137,Japan,139.01875,35.379167
4138,Japan,139.01875,35.379167
4140,Japan,139.01875,35.379167
4141,Japan,139.06875,35.454167
4144,Japan,139.06875,35.454167
4146,Japan,139.06875,35.454167
4148,Japan,139.01875,35.429167
4153,Japan,139.01875,35.379167
4154,Japan,139.01875,35.379167
4155,Japan,139.01875,35.379167
4156,Japan,139.01875,35.429167
4159,Japan,139.01875,35.379167
4200,Japan,138.492231,36.938062
4202,Japan,140.41,36.55083
4207,Japan,138.492231,36.938062
4221,Japan,35.22,35.22
4223,Japan,140.55498,36.52578
4225,Japan,140.41,36.55083
4226,Japan,140.37804,36.47987
4229,United States,-121.844722,39.729444
4230,Japan,140.37804,36.47987
4233,Japan,133.779061,33.793032
4236,Japan,133.531226,33.561614
4237,Japan,133.243982,33.517204
4238,Japan,133.243982,33.517204
4239,Japan,133.243982,33.517204
4240,Japan,133.243982,33.517204
4241,Japan,133.531226,33.561614
4243,Japan,133.76934,33.79306
4244,Japan,133.243982,33.517204
4245,Japan,133.531226,33.561614
4246,Japan,133.531226,33.561614
4247,Japan,133.243982,33.517204
4248,Japan,133.531226,33.561614
4249,Japan,133.243982,33.517204
4250,Japan,133.243982,33.517204
4251,Japan,133.531226,33.561614
4252,Japan,139.32764,35.31932
4253,Japan,133.531226,33.561614
4254,Japan,133.912411,33.536847
4259,Japan,35.24,35.24
4293,Japan,136.525379,36.203991
4304,Japan,140.646,36.60202
4307,Japan,140.646,36.60202
4312,Japan,139.974803,37.673538
4314,Japan,140.646,36.60202
4318,Japan,139.77882,37.20166
4321,Japan,143.316667,42.3
4335,Japan,138.571111,36.459167
4344,Japan,138.558333,36.463333
4345,Australia,150.65,-30.483333
4346,Japan,140.71274,36.71659
4347,Japan,140.52885,36.53717
4348,Japan,137.016667,36.733333
4349,Australia,149.1167,-35.3
4351,United States,-72.25,41.80833
4359,United States,-72.25,41.80833
4372,Japan,35.01,35.01
4399,Japan,134.151471,33.867222
4402,Japan,134.204801,33.858224
4408,Japan,136.493336,36.162174
4414,Japan,137.216667,36.55
4416,Japan,136.493336,36.162174
4420,Japan,33.43,33.43
4423,Australia,149.1167,-35.2667
4426,Japan,139.32764,35.31932
4427,Australia,149.1167,-35.2667
4428,Australia,149.1167,-35.2667
4429,Australia,149.1167,-35.2667
4430,Australia,149.1167,-35.3
4437,Japan,139.578042,35.34911
4442,Japan,136.373867,36.212024
4450,United States,-121.846111,39.73
4452,Japan,136.488973,36.300985
4454,Japan,138.967222,36.859722
4458,Japan,136.332279,36.229205
4460,Japan,136.328015,36.27162
4470,Japan,35.1,35.1
4473,Japan,35.27,35.27
4476,Japan,35.28,35.28
4478,Japan,135.79846,34.40693
4495,Japan,136.579878,36.351982
4496,Japan,136.579878,36.351982
4500,Japan,135.79846,34.40693
4501,Japan,139.080278,35.4475
4502,Japan,140.73969,36.80775
4507,Japan,139.287206,37.217873
4508,Japan,140.56706,39.59456
4509,Japan,139.287206,37.217873
4525,Japan,140.73969,36.80775
4527,Japan,37.09,37.09
4528,Japan,37.09,37.09
4536,Japan,138.443333,36.4825
4538,United States,-121.846389,39.729167
4557,Japan,139.08423,36.0085
4559,Japan,36.09,36.09
4561,Japan,36.09,36.09
